,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity
0,AUBURN,0.524,0.3753623188405797,0,5,0.228,0.20144927536231885,0.6898550724637681,0.526,1.5695652173913044,0.456,0.7159420289855073,0.296,0.4652173913043478,0.72,0.3347826086956522,0.213,0,8,1,109.7,0.303,0.27246376811594203,0.491,0.2710144927536232,0.09300000000000001,0.08695652173913043,0.6275362318840579,0.444,1.4391304347826086,0.384,0.5521739130434783,0.338,0.48695652173913045,0.714,0.34782608695652173,0.242,0.271,0.2565217391304348,0.4072463768115942,1.6246376811594203,0.092,0.16666666666666666,0.386,0.5550724637681159,0.311,0.17246376811594202,0.8840579710144928,0.43,0.37971014492753624,0.479,0.8840579710144928,0.486,0.192,0.39710144927536234,72.4,0.45362318840579713,1.9855072463768115,22.06,0.132,0.2391304347826087,7.41,0.402,0.6304347826086957,0.347,0.21884057971014492,0.9391304347826087,0.529,0.4971014492753623,0.521,0.9623188405797102,0.554,0.14,0.29130434782608694,0.941,16,0.715,1.163,0.526,0.162,0.314,0.29600000000000004,0.902,0.444,0.221,0.281,0.33799999999999997,0.775,0.026000000000000002,0.028999999999999998,0.023,0.008,-0.021,-0.013999999999999999,0.013600000000000001,0.368,0.33
0,AUSTIN-PEAY,0.5529999999999999,0.3403846153846154,7,2,0.055999999999999994,0.046153846153846156,0.5557692307692308,0.497,1.4307692307692308,0.43,0.6153846153846154,0.284,0.40576923076923077,0.701,0.2846153846153846,0.199,2,2,9,98.9,0.275,0.2403846153846154,0.5429999999999999,0.35192307692307695,0.114,0.09423076923076923,0.6346153846153846,0.541,1.375,0.471,0.6480769230769231,0.34,0.4673076923076923,0.704,0.32884615384615384,0.239,0.315,0.25576923076923075,0.4115384615384615,1.8173076923076923,0.091,0.1576923076923077,0.406,0.5576923076923077,0.345,0.19230769230769232,0.8173076923076923,0.558,0.45576923076923076,0.528,0.8903846153846153,0.569,0.193,0.38269230769230766,69.1,0.4269230769230769,1.7076923076923076,-11.46,0.10800000000000001,0.18653846153846154,-1.74,0.422,0.6038461538461538,0.318,0.19230769230769232,0.8269230769230769,0.512,0.4230769230769231,0.47200000000000003,0.7961538461538461,0.526,0.17600000000000002,0.34615384615384615,0.308,4,0.6920000000000001,0.971,0.47100000000000003,0.212,0.278,0.266,1.0979999999999999,0.535,0.215,0.335,0.375,0.772,0.005,0.008,0.002,0.006999999999999999,0.008,-0.011000000000000001,0.0152,0.308,0.28
0,BALL-STATE,0.52,0.3265625,5,1,0.057999999999999996,0.05,0.6453125,0.513,1.434375,0.438,0.628125,0.388,0.55625,0.68,0.378125,0.264,2,5,9,102.0,0.249,0.2265625,0.485,0.3265625,0.102,0.084375,0.6828125,0.526,1.49375,0.451,0.6734375,0.338,0.5046875,0.706,0.35625,0.238,0.282,0.253125,0.5078125,1.9265625,0.102,0.184375,0.418,0.625,0.358,0.2234375,0.86875,0.518,0.45,0.518,0.9359375,0.556,0.157,0.321875,72.6,0.45625,1.85,-8.14,0.085,0.1546875,-3.08,0.42,0.603125,0.358,0.215625,0.83125,0.496,0.4125,0.48200000000000004,0.871875,0.545,0.17300000000000001,0.3546875,0.438,7,0.7070000000000001,1.02,0.507,0.19899999999999998,0.253,0.40399999999999997,1.095,0.529,0.177,0.293,0.34700000000000003,0.767,0.001,-0.003,0.005,-0.011000000000000001,-0.011000000000000001,0.004,0.0173,0.304,0.314
0,BAYLOR,0.58,0.4411764705882353,0,3,0.102,0.08970588235294118,0.6558823529411765,0.551,1.5808823529411764,0.481,0.7602941176470588,0.243,0.38382352941176473,0.667,0.25588235294117645,0.162,2,9,2,113.9,0.363,0.31470588235294117,0.5539999999999999,0.31176470588235294,0.066,0.06470588235294118,0.5514705882352942,0.469,1.3514705882352942,0.417,0.5632352941176471,0.24,0.325,0.706,0.22941176470588234,0.17,0.23800000000000002,0.20441176470588235,0.3897058823529412,1.4970588235294118,0.102,0.17794117647058824,0.35,0.47352941176470587,0.298,0.1411764705882353,0.8779411764705882,0.481,0.42205882352941176,0.43799999999999994,0.7558823529411764,0.497,0.225,0.43676470588235294,70.1,0.3779411764705882,1.9970588235294118,23.56,0.13699999999999998,0.23970588235294119,3.56,0.383,0.6058823529411764,0.364,0.22058823529411764,0.975,0.554,0.5397058823529411,0.562,0.9705882352941176,0.566,0.153,0.3191176470588235,0.882,15,0.69,1.189,0.551,0.183,0.381,0.243,0.909,0.469,0.252,0.249,0.24,0.775,0.01,0.003,0.016,0.013999999999999999,-0.012,0.003,0.0178,0.345,0.402
0,BELLARMINE,0.555,0.38382352941176473,6,2,0.062,0.047058823529411764,0.6,0.553,1.4058823529411764,0.492,0.6911764705882353,0.208,0.2926470588235294,0.724,0.21176470588235294,0.151,1,6,8,106.4,0.237,0.17941176470588235,0.529,0.3205882352941177,0.063,0.054411764705882354,0.5779411764705882,0.512,1.3852941176470588,0.437,0.6058823529411764,0.276,0.38235294117647056,0.688,0.26323529411764707,0.19,0.26,0.21029411764705883,0.3602941176470588,1.6808823529411765,0.09,0.15,0.448,0.6205882352941177,0.332,0.20588235294117646,0.7647058823529411,0.523,0.4,0.503,0.788235294117647,0.536,0.16699999999999998,0.31470588235294117,66.4,0.3779411764705882,1.7676470588235293,-4.61,0.092,0.15294117647058825,3.86,0.385,0.5411764705882353,0.321,0.17352941176470588,0.8647058823529412,0.599,0.5176470588235295,0.49700000000000005,0.7794117647058824,0.572,0.156,0.2852941176470588,0.529,9,0.6409999999999999,1.065,0.53,0.185,0.223,0.213,1.091,0.562,0.177,0.325,0.321,0.7609999999999999,-0.011000000000000001,-0.01,-0.012,-0.016,-0.001,-0.004,0.023799999999999998,0.221,0.698
0,BELMONT,0.607,0.45985401459854014,2,4,0.11,0.09781021897810219,0.6423357664233577,0.573,1.5182481751824817,0.499,0.7576642335766424,0.248,0.37664233576642336,0.736,0.2773722627737226,0.183,1,7,4,113.0,0.268,0.21021897810218979,0.508,0.33138686131386863,0.1,0.08759124087591241,0.5737226277372263,0.506,1.5021897810218978,0.434,0.6525547445255474,0.229,0.3445255474452555,0.712,0.24525547445255474,0.163,0.27899999999999997,0.24817518248175183,0.35036496350364965,1.764963503649635,0.099,0.17664233576642335,0.41,0.6160583941605839,0.348,0.2145985401459854,0.8861313868613139,0.494,0.43795620437956206,0.491,0.8218978102189781,0.53,0.179,0.362043795620438,71.4,0.327007299270073,2.0175182481751825,11.27,0.11900000000000001,0.21313868613138687,2.27,0.42,0.637956204379562,0.352,0.22481751824817517,0.8802919708029197,0.605,0.5328467153284672,0.509,0.8525547445255475,0.594,0.152,0.30364963503649633,0.765,13,0.7,1.121,0.5670000000000001,0.17300000000000001,0.265,0.23399999999999999,1.0,0.499,0.198,0.28300000000000003,0.22899999999999998,0.7709999999999999,0.001,0.01,-0.006999999999999999,0.004,-0.001,0.0,0.020099999999999996,0.298,0.779
0,BETHUNE-COOKMAN,0.441,0.25625,8,1,0.094,0.075,0.6078125,0.439,1.440625,0.403,0.58125,0.249,0.359375,0.7,0.2515625,0.175,2,2,12,89.3,0.259,0.2328125,0.5529999999999999,0.3359375,0.106,0.115625,0.665625,0.507,1.3890625,0.438,0.6078125,0.299,0.415625,0.756,0.3140625,0.226,0.273,0.228125,0.3640625,1.721875,0.09699999999999999,0.1640625,0.426,0.5921875,0.325,0.1921875,0.796875,0.522,0.415625,0.515,0.89375,0.543,0.17300000000000001,0.3328125,68.0,0.4078125,1.5171875,-14.64,0.107,0.18125,-2.77,0.244,0.3515625,0.293,0.103125,1.0890625,0.439,0.478125,0.485,0.840625,0.471,0.16899999999999998,0.328125,0.25,4,0.669,0.9059999999999999,0.429,0.196,0.259,0.249,1.105,0.517,0.192,0.29,0.319,0.762,-0.009000000000000001,-0.006999999999999999,-0.012,-0.006,-0.006999999999999999,-0.006,0.020099999999999996,0.32799999999999996,0.0
0,BINGHAMTON,0.45,0.29896907216494845,4,2,0.09,0.088659793814433,0.6329896907216495,0.526,1.4515463917525773,0.457,0.6639175257731958,0.243,0.3525773195876289,0.655,0.2309278350515464,0.159,3,3,7,103.0,0.28300000000000003,0.23917525773195877,0.34700000000000003,0.21649484536082475,0.095,0.0865979381443299,0.6061855670103092,0.482,1.447422680412371,0.432,0.6247422680412371,0.315,0.4556701030927835,0.665,0.3030927835051546,0.209,0.294,0.2639175257731959,0.3835051546391753,1.6989690721649484,0.105,0.17938144329896907,0.322,0.465979381443299,0.314,0.1463917525773196,0.9814432989690721,0.487,0.47835051546391755,0.499,0.8701030927835052,0.511,0.155,0.30515463917525776,68.3,0.4268041237113402,1.7587628865979381,-11.13,0.083,0.1422680412371134,-4.73,0.372,0.5402061855670103,0.37,0.2,0.911340206185567,0.509,0.4639175257731959,0.501,0.8721649484536083,0.543,0.168,0.32783505154639175,0.417,5,0.6709999999999999,0.973,0.489,0.198,0.275,0.252,1.1059999999999999,0.504,0.16899999999999998,0.313,0.324,0.769,-0.003,-0.001,-0.005,-0.002,-0.001,0.009000000000000001,0.019799999999999998,0.395,0.48100000000000004
0,BOISE-STATE,0.49,0.3085271317829457,1,4,0.111,0.10542635658914729,0.6759689922480621,0.509,1.4170542635658914,0.444,0.6294573643410852,0.349,0.4945736434108527,0.602,0.29767441860465116,0.21,2,6,4,103.2,0.32799999999999996,0.28527131782945736,0.395,0.2124031007751938,0.08900000000000001,0.07751937984496124,0.5844961240310077,0.45,1.3333333333333333,0.403,0.537984496124031,0.277,0.3689922480620155,0.731,0.26976744186046514,0.202,0.196,0.16434108527131783,0.4883720930232558,1.4697674418604652,0.083,0.13953488372093023,0.288,0.38449612403100775,0.323,0.12403100775193798,0.9488372093023256,0.436,0.413953488372093,0.43799999999999994,0.7488372093023256,0.487,0.183,0.33798449612403103,67.5,0.3689922480620155,1.7410852713178295,12.79,0.085,0.14263565891472868,3.19,0.383,0.5426356589147286,0.34,0.18449612403100776,0.8744186046511628,0.509,0.4449612403100775,0.562,0.9612403100775194,0.527,0.16399999999999998,0.324031007751938,0.75,12,0.6679999999999999,1.063,0.499,0.195,0.345,0.354,0.9179999999999999,0.452,0.205,0.212,0.27899999999999997,0.785,0.005,0.003,0.006999999999999999,0.021,0.025,0.02,0.025,0.29600000000000004,0.6709999999999999
0,BOSTON-COLLEGE,0.485,0.295,3,1,0.10400000000000001,0.08333333333333333,0.6033333333333334,0.485,1.4066666666666667,0.432,0.6083333333333333,0.342,0.4816666666666667,0.692,0.3333333333333333,0.237,3,6,8,103.4,0.313,0.27666666666666667,0.5379999999999999,0.32,0.09699999999999999,0.095,0.6066666666666667,0.521,1.325,0.449,0.595,0.273,0.3616666666666667,0.733,0.265,0.2,0.23,0.18,0.425,1.645,0.095,0.15666666666666668,0.392,0.52,0.365,0.19,0.805,0.503,0.405,0.47200000000000003,0.7866666666666666,0.55,0.174,0.315,65.6,0.3883333333333333,1.6966666666666668,3.06,0.10400000000000001,0.17,0.99,0.306,0.43,0.341,0.14666666666666667,0.9766666666666667,0.473,0.46166666666666667,0.528,0.88,0.519,0.151,0.2916666666666667,0.467,7,0.6629999999999999,1.058,0.485,0.17800000000000002,0.313,0.342,1.0290000000000001,0.521,0.192,0.23,0.273,0.7759999999999999,0.013000000000000001,0.013000000000000001,0.013000000000000001,-0.002,-0.003,0.013000000000000001,0.0173,0.235,0.321
0,BOSTON-UNIVERSITY,0.47,0.27945205479452057,5,4,0.064,0.0589041095890411,0.6178082191780822,0.505,1.3657534246575342,0.435,0.5945205479452055,0.306,0.4178082191780822,0.744,0.31095890410958904,0.228,2,5,7,103.3,0.309,0.2547945205479452,0.452,0.2684931506849315,0.12,0.09726027397260274,0.5698630136986301,0.491,1.3493150684931507,0.441,0.5945205479452055,0.286,0.3863013698630137,0.72,0.27808219178082194,0.206,0.23399999999999999,0.18904109589041096,0.426027397260274,1.6027397260273972,0.113,0.18493150684931506,0.315,0.4246575342465753,0.319,0.13561643835616438,0.9246575342465754,0.496,0.4589041095890411,0.465,0.7589041095890411,0.523,0.161,0.2945205479452055,65.4,0.36575342465753424,1.689041095890411,-4.38,0.08,0.13150684931506848,-6.68,0.404,0.552054794520548,0.342,0.18904109589041096,0.8136986301369863,0.498,0.4054794520547945,0.535,0.8726027397260274,0.54,0.172,0.32465753424657534,0.611,11,0.653,1.038,0.498,0.19899999999999998,0.315,0.302,1.0590000000000002,0.493,0.175,0.244,0.294,0.7759999999999999,0.004,0.004,0.004,0.004,0.008,0.013000000000000001,0.024300000000000002,0.331,0.716
0,BOWLING-GREEN-STATE,0.436,0.31846153846153846,5,1,0.114,0.10153846153846154,0.696923076923077,0.501,1.6846153846153846,0.434,0.7307692307692307,0.286,0.4815384615384615,0.76,0.36615384615384616,0.217,2,6,8,109.2,0.326,0.3292307692307692,0.502,0.3353846153846154,0.07,0.07230769230769231,0.68,0.494,1.58,0.423,0.6676923076923077,0.288,0.4553846153846154,0.743,0.3384615384615385,0.214,0.284,0.27692307692307694,0.42923076923076925,1.9,0.08199999999999999,0.15384615384615385,0.438,0.6923076923076923,0.327,0.22615384615384615,0.8876923076923077,0.497,0.44153846153846155,0.483,0.9569230769230769,0.529,0.166,0.3569230769230769,75.2,0.4461538461538462,2.0538461538461537,-3.49,0.106,0.2,-2.07,0.384,0.6461538461538462,0.35,0.22615384615384615,1.0384615384615385,0.486,0.5046153846153846,0.517,1.0261538461538462,0.537,0.136,0.30153846153846153,0.5,8,0.73,1.0659999999999998,0.478,0.161,0.316,0.29,1.0759999999999998,0.514,0.187,0.317,0.321,0.77,-0.006999999999999999,-0.01,-0.003,0.008,0.002,0.005,0.0206,0.445,0.517
0,BRADLEY,0.522,0.34014598540145985,4,0,0.132,0.11970802919708029,0.691970802919708,0.513,1.4686131386861314,0.443,0.6510948905109489,0.295,0.4335766423357664,0.653,0.2832116788321168,0.193,2,6,9,102.6,0.319,0.2846715328467153,0.47,0.2671532846715328,0.055,0.04817518248175182,0.6087591240875913,0.456,1.435036496350365,0.396,0.5678832116788322,0.307,0.4408759124087591,0.788,0.34744525547445254,0.242,0.244,0.22335766423357664,0.4233576642335766,1.6554744525547445,0.10099999999999999,0.17664233576642335,0.368,0.5284671532846715,0.326,0.17226277372262774,0.9065693430656935,0.436,0.3956204379562044,0.46,0.8321167883211679,0.503,0.16899999999999998,0.3343065693430657,69.8,0.4248175182481752,1.7912408759124088,4.84,0.092,0.16058394160583941,0.65,0.401,0.5883211678832116,0.35,0.20583941605839415,0.8802919708029197,0.506,0.44525547445255476,0.54,0.9766423357664233,0.535,0.171,0.345985401459854,0.471,8,0.687,1.042,0.514,0.2,0.315,0.28600000000000003,0.995,0.462,0.195,0.259,0.293,0.78,0.011000000000000001,0.006,0.016,0.008,0.001,0.023,0.0168,0.355,0.37799999999999995
0,BRIGHAM-YOUNG,0.5379999999999999,0.3542483660130719,2,4,0.10099999999999999,0.0915032679738562,0.7084967320261438,0.511,1.4875816993464053,0.443,0.6588235294117647,0.279,0.4143790849673203,0.735,0.3045751633986928,0.205,0,8,4,106.4,0.33,0.2875816993464052,0.486,0.2797385620915033,0.08900000000000001,0.08235294117647059,0.5830065359477125,0.448,1.4522875816993464,0.396,0.5751633986928104,0.307,0.44575163398692813,0.692,0.3084967320261438,0.212,0.245,0.23006535947712417,0.41830065359477125,1.6091503267973857,0.08199999999999999,0.13986928104575164,0.375,0.5450980392156862,0.276,0.1503267973856209,0.9071895424836601,0.468,0.42483660130718953,0.449,0.8130718954248366,0.484,0.147,0.2875816993464052,68.6,0.43137254901960786,1.8248366013071895,13.59,0.073,0.12549019607843137,6.71,0.376,0.5594771241830065,0.362,0.20261437908496732,0.9281045751633987,0.492,0.4562091503267974,0.551,0.996078431372549,0.542,0.156,0.3111111111111111,0.789,15,0.696,1.113,0.5,0.18600000000000003,0.332,0.294,0.9259999999999999,0.445,0.161,0.249,0.314,0.768,-0.01,-0.011000000000000001,-0.008,0.005,0.002,0.005,0.0203,0.355,0.516
0,BROWN,0.462,0.2986842105263158,6,4,0.107,0.09342105263157895,0.6368421052631579,0.498,1.4842105263157894,0.435,0.6460526315789473,0.28,0.41578947368421054,0.728,0.3026315789473684,0.204,2,4,10,101.6,0.284,0.25,0.46399999999999997,0.2802631578947368,0.08900000000000001,0.08026315789473684,0.6302631578947369,0.499,1.3868421052631579,0.435,0.6039473684210527,0.313,0.4342105263157895,0.724,0.3144736842105263,0.227,0.252,0.21447368421052632,0.4394736842105263,1.6973684210526316,0.091,0.15921052631578947,0.371,0.5144736842105263,0.34,0.175,0.8723684210526316,0.492,0.42894736842105263,0.488,0.8447368421052631,0.533,0.188,0.3684210526315789,70.1,0.44342105263157894,1.7802631578947368,-1.87,0.095,0.16710526315789473,-0.81,0.39,0.5789473684210527,0.32,0.18552631578947368,0.9052631578947369,0.509,0.4605263157894737,0.512,0.8868421052631579,0.529,0.163,0.3263157894736842,0.474,9,0.69,1.015,0.493,0.19,0.278,0.28800000000000003,1.013,0.508,0.19899999999999998,0.27399999999999997,0.318,0.765,-0.009000000000000001,-0.006,-0.013000000000000001,0.001,0.003,-0.006999999999999999,0.016399999999999998,0.33899999999999997,0.0
0,BRYANT,0.544,0.3557377049180328,6,2,0.11,0.12459016393442623,0.6868852459016394,0.492,1.544262295081967,0.424,0.6540983606557377,0.281,0.4344262295081967,0.691,0.3,0.194,1,4,8,100.9,0.311,0.2983606557377049,0.535,0.37540983606557377,0.133,0.11147540983606558,0.6622950819672131,0.481,1.6360655737704919,0.429,0.7016393442622951,0.256,0.4180327868852459,0.671,0.28032786885245903,0.171,0.322,0.3262295081967213,0.4163934426229508,1.8557377049180328,0.109,0.19672131147540983,0.306,0.5,0.344,0.1721311475409836,1.1360655737704919,0.466,0.5295081967213114,0.501,0.9885245901639345,0.506,0.135,0.28688524590163933,72.1,0.4262295081967213,1.819672131147541,-9.19,0.083,0.14918032786885246,-2.77,0.456,0.7049180327868853,0.3,0.21147540983606558,0.839344262295082,0.527,0.4426229508196721,0.499,0.9852459016393442,0.52,0.17,0.35737704918032787,0.467,7,0.718,1.026,0.47700000000000004,0.203,0.307,0.28800000000000003,1.078,0.501,0.16,0.34,0.261,0.768,-0.013000000000000001,-0.013000000000000001,-0.013999999999999999,0.0,0.009000000000000001,0.009000000000000001,0.0253,0.293,0.684
0,BUCKNELL,0.557,0.3521739130434783,9,0,0.06,0.06086956521739131,0.644927536231884,0.508,1.4275362318840579,0.443,0.6318840579710145,0.259,0.3695652173913043,0.796,0.2942028985507246,0.206,3,3,14,99.2,0.209,0.1753623188405797,0.456,0.34492753623188405,0.066,0.057971014492753624,0.663768115942029,0.528,1.6405797101449275,0.461,0.7565217391304347,0.208,0.34202898550724636,0.754,0.2579710144927536,0.157,0.294,0.26811594202898553,0.3826086956521739,1.989855072463768,0.11900000000000001,0.21014492753623187,0.384,0.6304347826086957,0.347,0.21884057971014492,1.010144927536232,0.532,0.5376811594202898,0.532,0.9318840579710145,0.552,0.10800000000000001,0.21884057971014492,70.4,0.3739130434782609,1.7449275362318841,-14.48,0.057999999999999996,0.10289855072463767,-4.54,0.381,0.5434782608695652,0.344,0.18695652173913044,0.8840579710144928,0.503,0.4449275362318841,0.46799999999999997,0.8202898550724638,0.544,0.17300000000000001,0.336231884057971,0.176,3,0.701,0.9890000000000001,0.508,0.191,0.209,0.259,1.148,0.528,0.125,0.29600000000000004,0.20800000000000002,0.779,0.013999999999999999,0.011000000000000001,0.018000000000000002,0.003,0.002,0.012,0.0159,0.289,0.506
0,BUFFALO,0.506,0.37333333333333335,4,4,0.105,0.11333333333333333,0.7083333333333334,0.527,1.6133333333333333,0.458,0.7383333333333333,0.296,0.47833333333333333,0.707,0.3383333333333333,0.21,1,4,6,110.8,0.353,0.3333333333333333,0.41100000000000003,0.2733333333333333,0.08900000000000001,0.085,0.6116666666666667,0.472,1.5733333333333333,0.423,0.665,0.306,0.4816666666666667,0.699,0.33666666666666667,0.214,0.27399999999999997,0.26666666666666666,0.43666666666666665,1.8233333333333333,0.073,0.135,0.316,0.49666666666666665,0.315,0.15666666666666668,1.0766666666666667,0.472,0.5083333333333333,0.457,0.8783333333333333,0.506,0.147,0.31166666666666665,73.7,0.45166666666666666,2.04,2.21,0.095,0.175,-1.1,0.41,0.6616666666666666,0.34,0.225,0.9516666666666667,0.539,0.5133333333333333,0.5429999999999999,1.0416666666666667,0.554,0.151,0.3283333333333333,0.6,9,0.727,1.104,0.519,0.18600000000000003,0.355,0.293,1.038,0.488,0.153,0.289,0.324,0.7709999999999999,0.002,0.003,0.002,0.001,0.009000000000000001,-0.005,0.0256,0.281,0.616
0,BUTLER,0.536,0.2975206611570248,0,2,0.098,0.07768595041322314,0.5933884297520661,0.503,1.2925619834710744,0.43,0.5553719008264463,0.312,0.4033057851239669,0.713,0.28760330578512394,0.223,3,6,6,98.6,0.256,0.2,0.499,0.27768595041322314,0.11599999999999999,0.08264462809917356,0.5801652892561984,0.48,1.333884297520661,0.418,0.5570247933884298,0.286,0.38181818181818183,0.693,0.2644628099173554,0.198,0.263,0.2115702479338843,0.4231404958677686,1.5454545454545454,0.094,0.15206611570247933,0.406,0.5421487603305785,0.308,0.1669421487603306,0.7917355371900826,0.493,0.39008264462809916,0.499,0.7917355371900826,0.51,0.171,0.31239669421487604,64.4,0.4033057851239669,1.5867768595041323,3.59,0.08,0.12892561983471074,5.05,0.45,0.5818181818181818,0.324,0.1884297520661157,0.7107438016528925,0.516,0.3669421487603306,0.501,0.7933884297520661,0.535,0.17800000000000002,0.32066115702479336,0.6,9,0.631,1.036,0.483,0.20199999999999999,0.275,0.31,0.98,0.494,0.195,0.259,0.303,0.77,-0.002,-0.003,0.0,-0.001,-0.003,0.013000000000000001,0.018600000000000002,0.36,0.637
0,CAL-POLY,0.515,0.2743362831858407,6,1,0.07200000000000001,0.061946902654867256,0.6442477876106195,0.451,1.3185840707964602,0.404,0.5327433628318584,0.387,0.5097345132743363,0.691,0.35221238938053095,0.267,3,2,10,93.9,0.298,0.25486725663716814,0.5329999999999999,0.2991150442477876,0.073,0.06548672566371681,0.6,0.477,1.3699115044247787,0.41,0.5610619469026549,0.345,0.4725663716814159,0.715,0.3380530973451327,0.247,0.278,0.24778761061946902,0.48672566371681414,1.6460176991150441,0.083,0.13628318584070798,0.375,0.5132743362831859,0.362,0.18584070796460178,0.856637168141593,0.438,0.3752212389380531,0.485,0.8477876106194691,0.516,0.159,0.3008849557522124,65.7,0.4778761061946903,1.5415929203539822,-10.83,0.07,0.11504424778761062,-3.75,0.322,0.4247787610619469,0.292,0.12389380530973451,0.8938053097345132,0.457,0.4088495575221239,0.515,0.8991150442477877,0.494,0.17600000000000002,0.3327433628318584,0.286,4,0.6409999999999999,0.9540000000000001,0.45399999999999996,0.21100000000000002,0.299,0.379,1.074,0.48100000000000004,0.172,0.292,0.35,0.772,-0.004,-0.006,-0.003,0.011000000000000001,0.016,-0.008,0.0144,0.33399999999999996,0.387
0,CAL-STATE-BAKERSFIELD,0.402,0.25625,4,1,0.11599999999999999,0.07708333333333334,0.6645833333333333,0.46,1.5041666666666667,0.424,0.6375,0.281,0.42291666666666666,0.645,0.27291666666666664,0.181,2,5,6,95.9,0.313,0.29791666666666666,0.589,0.29583333333333334,0.059000000000000004,0.06875,0.6541666666666667,0.475,1.2625,0.398,0.5020833333333333,0.447,0.5645833333333333,0.69,0.38958333333333334,0.309,0.228,0.19583333333333333,0.42291666666666666,1.5895833333333333,0.08199999999999999,0.14166666666666666,0.472,0.5958333333333333,0.329,0.19583333333333333,0.6666666666666666,0.459,0.30625,0.469,0.85,0.519,0.205,0.39375,69.0,0.5166666666666667,1.65625,-6.09,0.11199999999999999,0.19375,1.25,0.227,0.3416666666666667,0.317,0.10833333333333334,1.1625,0.455,0.5291666666666667,0.531,0.9625,0.486,0.157,0.31666666666666665,0.5,6,0.669,0.97,0.42700000000000005,0.19399999999999998,0.28600000000000003,0.25,1.023,0.478,0.21,0.273,0.467,0.762,-0.011000000000000001,-0.013999999999999999,-0.008,-0.006,0.003,-0.013999999999999999,0.0178,0.431,0.544
0,CAL-STATE-FULLERTON,0.423,0.275,3,3,0.067,0.05892857142857143,0.6321428571428571,0.504,1.4071428571428573,0.462,0.65,0.39,0.5482142857142858,0.746,0.4089285714285714,0.291,1,6,5,104.8,0.3,0.24821428571428572,0.5379999999999999,0.3267857142857143,0.079,0.07857142857142857,0.5785714285714286,0.504,1.4017857142857142,0.433,0.6071428571428571,0.285,0.4,0.696,0.2785714285714286,0.199,0.242,0.2017857142857143,0.5107142857142857,1.6910714285714286,0.09699999999999999,0.16964285714285715,0.377,0.5285714285714286,0.375,0.1982142857142857,0.8732142857142857,0.468,0.4089285714285714,0.47,0.7803571428571429,0.531,0.183,0.35535714285714287,69.7,0.40535714285714286,1.8267857142857142,0.43,0.09699999999999999,0.16964285714285715,-2.32,0.293,0.4125,0.286,0.11785714285714285,0.9946428571428572,0.535,0.5321428571428571,0.53,0.8803571428571428,0.548,0.162,0.32142857142857145,0.643,9,0.672,1.055,0.493,0.184,0.311,0.391,1.056,0.504,0.195,0.287,0.29100000000000004,0.7659999999999999,-0.006,-0.011000000000000001,-0.001,-0.008,-0.006999999999999999,0.011000000000000001,0.0225,0.306,0.5710000000000001
