assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity,abbreviation
0.501,0.3265625,7,5,0.082,0.06875,0.5375,0.497,1.484375,0.439,0.6515625,0.307,0.45625,0.695,0.3171875,0.214,0,4,7,97.5,0.237,0.2109375,0.5,0.303125,0.109,0.1109375,0.6796875,0.517,1.3046875,0.465,0.60625,0.429,0.559375,0.712,0.3984375,0.305,0.302,0.2328125,0.4578125,1.746875,0.086,0.1578125,0.359,0.46875,0.29,0.1359375,0.8359375,0.563,0.4703125,0.549,0.9125,0.556,0.24,0.496875,73.6,0.5078125,1.79375,-4.89,0.152,0.2796875,-1.74,0.313,0.4640625,0.374,0.1734375,1.0203125,0.469,0.478125,0.451,0.7484375,0.527,0.173,0.3546875,0.563,9,71.8,97.5,48.1,20.2,24.9,27.7,102.7,51.5,25.4,34.5,44.7,76.1,-1,-1.6,-0.3,-0.4,-1.6,-0.4,2.15,28.8,33.9,SOUTHERN
0.554,0.375572519,3,1,0.139,0.103816794,0.638167939,0.527,1.493129771,0.454,0.677862595,0.318,0.47480916,0.72,0.341984733,0.229,2,6,8,109.3,0.29,0.261068702,0.691,0.447328244,0.09,0.082442748,0.639694656,0.508,1.534351145,0.422,0.647328244,0.254,0.389312977,0.737,0.287022901,0.187,0.306,0.280916031,0.386259542,1.845801527,0.098,0.172519084,0.514,0.789312977,0.335,0.264122137,0.745038168,0.514,0.383206107,0.506,0.920610687,0.537,0.157,0.319083969,70.1,0.357251908,1.916030534,8.71,0.114,0.2,5.83,0.389,0.580152672,0.376,0.218320611,0.912977099,0.503,0.459541985,0.494,0.899236641,0.557,0.145,0.291603053,0.5,8,69.7,115.4,52.7,16.8,30.7,31.8,104.8,50.8,18.4,32.8,25.4,78.9,1.7,1.5,2,3,2.5,0.6,2.35,17.1,33.9,SYRACUSE
0.494,0.289051095,8,1,0.081,0.061313869,0.583941606,0.466,1.382481752,0.423,0.58540146,0.305,0.42189781,0.754,0.318248175,0.23,1,7,9,94.6,0.229,0.19270073,0.592,0.328467153,0.138,0.135766423,0.649635036,0.503,1.265693431,0.438,0.554744526,0.354,0.448175182,0.694,0.310948905,0.246,0.261,0.205839416,0.42919708,1.58540146,0.071,0.121167883,0.405,0.512408759,0.322,0.164963504,0.753284672,0.517,0.389781022,0.524,0.855474453,0.536,0.223,0.423357664,67.9,0.467153285,1.605839416,0.43,0.126,0.213138686,3.14,0.286,0.395620438,0.295,0.116788321,0.986861314,0.475,0.468613139,0.476,0.776642336,0.507,0.164,0.309489051,0.471,8,63.4,100.2,46.1,18.1,24.9,28.3,100.6,52.4,25.6,33,36.3,75.6,-2.2,-3.2,-1.2,-0.1,-0.7,-1.7,1.94,19.5,70.3,TARLETON-STATE
0.528,0.305426357,1,3,0.136,0.124031008,0.641860465,0.47,1.396899225,0.414,0.578294574,0.378,0.528682171,0.698,0.368992248,0.264,3,6,6,101.6,0.331,0.293023256,0.578,0.339534884,0.072,0.062015504,0.592248062,0.46,1.468217054,0.4,0.587596899,0.275,0.403100775,0.719,0.289922481,0.197,0.315,0.294573643,0.468217054,1.641860465,0.088,0.145736434,0.378,0.55503876,0.318,0.176744186,0.913178295,0.45,0.410852713,0.487,0.886821705,0.495,0.148,0.288372093,66.2,0.44496124,1.682170543,4.51,0.101,0.16744186,2.89,0.38,0.530232558,0.295,0.156589147,0.866666667,0.487,0.421705426,0.513,0.934883721,0.51,0.155,0.302325581,0.625,10,66.7,104.8,47,18.3,33.3,37.8,100.8,46,17.4,31.6,27.5,78,0,-0.7,0.6,1.1,1.9,2.6,0.47,36.5,52.5,TEMPLE
0.465,0.31875,7,2,0.125,0.1125,0.6390625,0.499,1.559375,0.44,0.6859375,0.221,0.3453125,0.67,0.23125,0.148,2,3,10,99,0.285,0.2703125,0.56,0.3671875,0.13,0.1265625,0.678125,0.512,1.484375,0.442,0.65625,0.319,0.4734375,0.719,0.340625,0.229,0.276,0.24375,0.3484375,1.859375,0.098,0.1765625,0.395,0.5859375,0.352,0.20625,0.8984375,0.501,0.45,0.503,0.921875,0.544,0.171,0.3515625,72.3,0.4171875,1.7890625,-9.84,0.105,0.1890625,-0.34,0.377,0.5875,0.316,0.1859375,0.971875,0.514,0.5,0.497,0.909375,0.519,0.168,0.346875,0.375,6,71.2,96.6,48.6,20.4,27.8,21.5,110.5,53.6,20.2,31.7,32.9,76.1,-0.6,-0.3,-0.8,-1.7,-0.7,-0.8,1.4,32.2,0,TENNESSEE-MARTIN
0.449,0.30619469,5,2,0.097,0.081415929,0.669026549,0.537,1.444247788,0.472,0.681415929,0.382,0.552212389,0.718,0.396460177,0.275,2,4,8,106.1,0.282,0.231858407,0.494,0.299115044,0.076,0.072566372,0.589380531,0.504,1.384070796,0.437,0.605309735,0.423,0.585840708,0.716,0.419469027,0.303,0.239,0.210619469,0.45840708,1.814159292,0.097,0.178761062,0.394,0.545132743,0.338,0.184070796,0.838938053,0.502,0.421238938,0.47,0.8,0.546,0.184,0.375221239,73.5,0.504424779,1.948672566,-13.54,0.091,0.166371681,-11.79,0.342,0.49380531,0.384,0.189380531,0.950442478,0.518,0.492035398,0.53,0.900884956,0.571,0.179,0.371681416,0.429,6,69.5,98.5,51.5,20.7,29.4,36,112.2,51.6,19.7,27.1,45.5,77.1,-0.3,-0.7,0.1,0.8,-0.1,0.6,2.54,28.5,18.4,TENNESSEE-STATE
0.588,0.420952381,7,0,0.093,0.081904762,0.632380952,0.5,1.601904762,0.447,0.716190476,0.199,0.318095238,0.665,0.211428571,0.132,2,3,10,101.6,0.329,0.306666667,0.575,0.392380952,0.08,0.087619048,0.624761905,0.52,1.506666667,0.453,0.681904762,0.215,0.323809524,0.7,0.226666667,0.15,0.262,0.224761905,0.335238095,1.794285714,0.101,0.180952381,0.415,0.624761905,0.326,0.203809524,0.881904762,0.542,0.478095238,0.475,0.84952381,0.54,0.177,0.356190476,71.4,0.346666667,1.813333333,-5.9,0.102,0.182857143,2.1,0.313,0.500952381,0.338,0.16952381,1.100952381,0.497,0.546666667,0.525,0.939047619,0.517,0.159,0.331428571,0.231,3,69.2,98.2,46.4,19.8,32.2,20.5,106.8,53.9,19.6,28.8,24.1,77.2,1,0.3,1.6,0.1,-0.7,-0.3,1.66,34.8,53.9,TENNESSEE-TECH
0.621,0.427868852,2,1,0.148,0.119672131,0.636065574,0.506,1.57704918,0.437,0.68852459,0.242,0.381967213,0.665,0.254098361,0.161,0,9,4,105.4,0.316,0.298360656,0.512,0.273770492,0.072,0.063934426,0.645901639,0.462,1.345901639,0.397,0.53442623,0.289,0.38852459,0.641,0.249180328,0.185,0.262,0.226229508,0.408196721,1.491803279,0.09,0.157377049,0.401,0.539344262,0.322,0.173770492,0.806557377,0.447,0.360655738,0.483,0.872131148,0.487,0.228,0.452459016,70.2,0.383606557,1.850819672,21.46,0.149,0.262295082,6.86,0.433,0.683606557,0.321,0.219672131,0.893442623,0.525,0.468852459,0.517,0.93442623,0.526,0.144,0.295081967,0.733,11,70.2,110.2,50.6,16.9,32.2,24.2,87.1,46.2,25.9,27.1,28.9,76.8,0.8,1,0.6,0.3,-0.6,-2.1,1.46,38.6,47.1,TENNESSEE
0.42,0.261538462,8,3,0.142,0.119230769,0.676923077,0.477,1.438461538,0.433,0.623076923,0.307,0.442307692,0.674,0.298076923,0.207,0,2,8,96.8,0.348,0.309615385,0.541,0.319230769,0.074,0.076923077,0.578846154,0.471,1.446153846,0.408,0.590384615,0.351,0.507692308,0.663,0.336538462,0.233,0.264,0.242307692,0.453846154,1.698076923,0.111,0.192307692,0.418,0.603846154,0.299,0.180769231,0.842307692,0.486,0.409615385,0.454,0.821153846,0.503,0.141,0.276923077,69,0.467307692,1.669230769,-2.29,0.067,0.115384615,-1.13,0.279,0.401923077,0.311,0.125,1.036538462,0.481,0.498076923,0.546,0.986538462,0.506,0.191,0.390384615,0.385,5,67.7,100.2,47.6,22.8,35.4,30.7,102.1,47.1,16.1,26.7,35.1,77.1,0.5,-0.2,1.2,0.6,1,-2,2.76,40.5,60.8,TEXAS-SOUTHERN
0.461,0.321153846,3,2,0.114,0.090384615,0.6,0.532,1.455769231,0.478,0.696153846,0.262,0.380769231,0.763,0.290384615,0.199,1,5,4,108.3,0.335,0.269230769,0.502,0.278846154,0.06,0.061538462,0.534615385,0.495,1.3,0.428,0.555769231,0.34,0.442307692,0.691,0.305769231,0.235,0.262,0.213461538,0.421153846,1.592307692,0.089,0.151923077,0.389,0.505769231,0.346,0.175,0.794230769,0.479,0.380769231,0.463,0.748076923,0.527,0.21,0.401923077,67.9,0.425,1.838461538,-0.24,0.1,0.169230769,0.06,0.299,0.434615385,0.358,0.155769231,1.021153846,0.529,0.540384615,0.537,0.869230769,0.562,0.168,0.330769231,0.692,9,64.9,105.4,51.2,19.9,33.8,27,104.7,55.3,23.8,30.1,35.3,75.8,-0.6,-1.2,0,-1.9,-0.4,-2.4,2.41,35.1,64.7,TEXAS-STATE
0.552,0.376859504,2,1,0.114,0.072727273,0.662809917,0.539,1.426446281,0.479,0.682644628,0.342,0.487603306,0.661,0.32231405,0.226,0,9,3,109.8,0.376,0.307438017,0.566,0.276033058,0.071,0.06446281,0.510743802,0.458,1.289256198,0.378,0.487603306,0.323,0.416528926,0.651,0.27107438,0.21,0.236,0.204958678,0.469421488,1.451239669,0.087,0.147107438,0.505,0.651239669,0.315,0.204958678,0.638016529,0.443,0.282644628,0.425,0.715702479,0.488,0.217,0.41322314,67.8,0.409917355,1.859504132,17.38,0.122,0.20661157,0.92,0.363,0.517355372,0.332,0.171900826,0.909090909,0.562,0.510743802,0.575,0.970247934,0.561,0.171,0.34214876,0.8,12,65.9,110.8,53.9,20.2,37.9,34.2,88.7,45.8,24.4,24.1,32.3,78.3,0.2,-0.3,0.6,1.1,2.6,2.9,2.4,40.2,29,TEXAS-TECH
0.56,0.3578125,3,1,0.108,0.0859375,0.5953125,0.525,1.3765625,0.464,0.6390625,0.296,0.4078125,0.77,0.3140625,0.228,0,11,3,110.3,0.321,0.25,0.447,0.215625,0.083,0.071875,0.528125,0.446,1.2328125,0.392,0.4828125,0.29,0.3578125,0.629,0.225,0.183,0.276,0.2265625,0.425,1.325,0.08,0.128125,0.357,0.440625,0.305,0.134375,0.7921875,0.44,0.3484375,0.472,0.7546875,0.472,0.232,0.4234375,63.8,0.3765625,1.759375,17.95,0.142,0.2265625,0.57,0.368,0.50625,0.33,0.1671875,0.8703125,0.542,0.471875,0.528,0.8453125,0.56,0.147,0.2703125,0.813,13,62.5,112.3,52.6,16.8,32.9,29.7,90.4,44.6,26.7,28.4,29,76.9,-0.8,-0.8,-0.7,-0.3,0,1.5,2.64,33.7,34.7,TEXAS
0.49,0.346875,4,3,0.064,0.05625,0.75,0.513,1.546875,0.458,0.7078125,0.313,0.484375,0.774,0.375,0.242,0,6,4,110.2,0.313,0.2828125,0.522,0.3171875,0.108,0.1140625,0.621875,0.457,1.5390625,0.395,0.6078125,0.253,0.3890625,0.659,0.25625,0.166,0.251,0.2515625,0.4484375,1.6640625,0.076,0.1359375,0.432,0.665625,0.289,0.1921875,0.8734375,0.476,0.415625,0.458,0.8734375,0.483,0.151,0.30625,71.2,0.4015625,1.9625,6.83,0.083,0.1484375,-1.24,0.315,0.4875,0.353,0.171875,1.059375,0.506,0.5359375,0.542,1.0328125,0.552,0.14,0.2890625,0.75,12,70.4,109.9,50.1,16.6,32.1,31.5,101.1,46.8,16.5,27,25.8,77,-1,-1.8,-0.1,-0.4,0.9,1.6,1.21,20.8,46.4,TOLEDO
0.535,0.334375,3,4,0.08,0.0609375,0.615625,0.514,1.415625,0.442,0.625,0.351,0.496875,0.704,0.35,0.247,1,6,5,109.7,0.364,0.303125,0.456,0.2515625,0.099,0.084375,0.5296875,0.478,1.3515625,0.408,0.5515625,0.336,0.4546875,0.722,0.328125,0.243,0.269,0.2265625,0.4484375,1.6203125,0.062,0.1015625,0.434,0.5859375,0.323,0.1890625,0.765625,0.473,0.3625,0.451,0.75625,0.517,0.166,0.3109375,65.8,0.45,1.8046875,6.12,0.1,0.1640625,-1.26,0.397,0.5625,0.364,0.2046875,0.853125,0.493,0.4203125,0.549,0.91875,0.546,0.149,0.2890625,0.688,11,66.1,110.8,51.4,17.6,36.4,35.1,103.6,47.8,18.9,26.9,33.6,76.5,-1,-0.9,-1.2,-0.8,0.6,0.2,2.31,28.6,43.1,TOWSON
0.552,0.356521739,3,4,0.067,0.057971014,0.676811594,0.499,1.479710145,0.437,0.646376812,0.298,0.44057971,0.688,0.302898551,0.205,1,7,5,100.1,0.304,0.275362319,0.561,0.320289855,0.085,0.07826087,0.628985507,0.46,1.431884058,0.399,0.571014493,0.278,0.398550725,0.676,0.269565217,0.188,0.273,0.253623188,0.414492754,1.586956522,0.116,0.205797101,0.393,0.562318841,0.312,0.175362319,0.869565217,0.455,0.395652174,0.481,0.882608696,0.489,0.199,0.402898551,71,0.413043478,1.77826087,-2.48,0.126,0.224637681,-3.7,0.379,0.560869565,0.326,0.182608696,0.91884058,0.505,0.463768116,0.519,0.952173913,0.526,0.179,0.368115942,0.706,12,69.3,99.4,47.1,20.8,31,32.8,101.1,47.7,21.1,30,30.7,76.6,0.7,0.2,1.3,0.6,-0.7,-3,1.37,42.6,57.1,TROY
0.497,0.310526316,3,2,0.092,0.080701754,0.60877193,0.514,1.403508772,0.445,0.624561404,0.334,0.468421053,0.73,0.342105263,0.244,2,4,7,101.6,0.19,0.156140351,0.636,0.398245614,0.103,0.089473684,0.664912281,0.49,1.477192982,0.424,0.626315789,0.296,0.436842105,0.727,0.31754386,0.215,0.32,0.285964912,0.392982456,1.764912281,0.077,0.135087719,0.409,0.603508772,0.323,0.194736842,0.873684211,0.494,0.431578947,0.554,0.950877193,0.524,0.178,0.364912281,70.3,0.410526316,1.785964912,2.66,0.107,0.187719298,1.81,0.383,0.536842105,0.363,0.194736842,0.866666667,0.496,0.429824561,0.446,0.764912281,0.549,0.148,0.28245614,0.5,7,68.7,105.3,51.4,16.1,19.9,33.4,101.9,49,20.8,32.4,29.6,76.7,-1.2,-1,-1.4,0.1,1.3,-0.3,0.78,27.3,63.1,TULANE
0.456,0.289285714,3,0,0.073,0.051785714,0.533928571,0.501,1.439285714,0.44,0.633928571,0.238,0.342857143,0.786,0.269642857,0.187,4,5,8,102.4,0.274,0.230357143,0.555,0.333928571,0.097,0.091071429,0.608928571,0.538,1.326785714,0.454,0.601785714,0.289,0.383928571,0.674,0.258928571,0.195,0.317,0.248214286,0.392857143,1.6875,0.096,0.160714286,0.464,0.616071429,0.365,0.225,0.710714286,0.53,0.376785714,0.529,0.857142857,0.559,0.213,0.408928571,66.8,0.389285714,1.710714286,2.19,0.12,0.2,1.26,0.345,0.496428571,0.349,0.173214286,0.942857143,0.489,0.460714286,0.471,0.764285714,0.534,0.158,0.3,0.429,6,66.7,104.7,50.1,18,28,23.8,102.9,53.8,24.6,32.5,28.9,77.1,-0.3,-0.8,0.1,-0.8,-0.1,2.3,2.07,33.4,41.9,TULSA
0.524,0.386516854,0,3,0.116,0.103370787,0.671910112,0.522,1.613483146,0.457,0.737078652,0.273,0.440449438,0.694,0.305617978,0.189,0,6,1,114.2,0.335,0.312359551,0.515,0.305617978,0.055,0.058426966,0.620224719,0.478,1.415730337,0.419,0.593258427,0.271,0.384269663,0.69,0.265168539,0.187,0.213,0.182022472,0.426966292,1.617977528,0.075,0.130337079,0.368,0.521348315,0.319,0.166292135,0.894382022,0.477,0.426966292,0.449,0.802247191,0.506,0.167,0.321348315,69.7,0.391011236,1.991011236,18.94,0.088,0.152808989,3.85,0.344,0.55505618,0.381,0.211235955,1.058426966,0.497,0.525842697,0.551,0.984269663,0.546,0.116,0.238202247,0.909,10,69,116.6,52.2,13.7,33.8,27.3,92.6,47.8,18.5,22.1,27.1,78,0.4,0.4,0.4,2.1,2.6,-0.4,2.13,31.9,74.1,UCLA
0.661,0.451908397,3,2,0.046,0.038167939,0.676335878,0.559,1.410687023,0.485,0.683969466,0.306,0.432061069,0.742,0.320610687,0.227,2,4,6,110.1,0.256,0.2,0.599,0.360305344,0.079,0.065648855,0.581679389,0.49,1.445801527,0.416,0.601526718,0.261,0.377099237,0.765,0.288549618,0.2,0.239,0.21221374,0.424427481,1.706870229,0.089,0.154198473,0.432,0.624427481,0.345,0.215267176,0.821374046,0.47,0.386259542,0.475,0.79389313,0.525,0.161,0.311450382,69,0.392366412,1.897709924,9.03,0.096,0.164885496,2.7,0.411,0.580152672,0.361,0.209160305,0.830534351,0.572,0.47480916,0.525,0.876335878,0.587,0.16,0.308396947,0.625,10,68.5,111,55.4,18.4,24.9,31.2,99.7,49.2,18.6,24.6,26.7,77.2,0.8,1.2,0.4,0.5,-0.3,-0.5,2.34,28,44.9,UTAH-STATE
0.594,0.387878788,4,3,0.116,0.109090909,0.734848485,0.529,1.393939394,0.468,0.653030303,0.347,0.483333333,0.721,0.348484848,0.25,1,6,5,104.9,0.32,0.262121212,0.514,0.3,0.081,0.075757576,0.556060606,0.44,1.507575758,0.387,0.583333333,0.242,0.365151515,0.705,0.257575758,0.171,0.242,0.234848485,0.465151515,1.583333333,0.111,0.192424242,0.374,0.563636364,0.282,0.159090909,0.943939394,0.449,0.424242424,0.442,0.790909091,0.471,0.148,0.292424242,69.6,0.387878788,1.824242424,6.13,0.08,0.139393939,0.2,0.333,0.463636364,0.366,0.16969697,0.93030303,0.52,0.483333333,0.558,0.996969697,0.562,0.189,0.378787879,0.688,11,66.5,105.2,52,21.6,31.6,34,101.4,45.4,16.1,25,25.6,78,1.7,1.5,1.9,0.9,0.8,-0.1,1.32,27.5,49.4,UTAH-VALLEY
0.578,0.3578125,4,0,0.08,0.08125,0.690625,0.492,1.453125,0.426,0.61875,0.317,0.4609375,0.786,0.3625,0.249,3,6,8,106,0.312,0.2796875,0.46,0.2953125,0.104,0.090625,0.6171875,0.473,1.5140625,0.424,0.6421875,0.283,0.428125,0.672,0.2875,0.19,0.275,0.2625,0.4515625,1.7203125,0.103,0.1734375,0.325,0.4921875,0.302,0.1484375,1.021875,0.483,0.49375,0.476,0.8796875,0.501,0.117,0.2265625,67.6,0.4015625,1.7921875,6.61,0.061,0.103125,3.73,0.398,0.578125,0.332,0.1921875,0.875,0.487,0.4265625,0.524,0.9703125,0.536,0.155,0.30625,0.5,8,68.4,109.5,49.2,18.1,31.2,31.7,103.6,47.3,13.4,27.6,28.3,78.3,1.4,1.8,1.1,0.9,1.5,1.4,2.09,38,25.3,UTAH
0.517,0.341428571,4,1,0.081,0.074285714,0.657142857,0.542,1.402857143,0.47,0.66,0.243,0.341428571,0.749,0.255714286,0.182,4,5,9,104.1,0.172,0.132857143,0.474,0.298571429,0.073,0.06,0.638571429,0.506,1.42,0.444,0.63,0.241,0.342857143,0.708,0.242857143,0.171,0.219,0.184285714,0.317142857,1.68,0.083,0.141428571,0.357,0.507142857,0.349,0.177142857,0.912857143,0.496,0.452857143,0.51,0.822857143,0.531,0.163,0.308571429,68.3,0.332857143,1.777142857,-0.53,0.104,0.177142857,0.27,0.418,0.585714286,0.344,0.201428571,0.817142857,0.561,0.458571429,0.49,0.79,0.568,0.149,0.274285714,0.471,8,66.5,102.4,52.1,16.9,19.2,25.4,104.6,50.9,18,27.4,25.2,76.9,-0.6,-0.6,-0.5,-0.5,0.1,1.2,2.2,32.7,33.1,VALPARAISO
0.463,0.269421488,1,3,0.099,0.076033058,0.6,0.48,1.423140496,0.409,0.581818182,0.359,0.510743802,0.722,0.368595041,0.259,5,5,6,101.9,0.306,0.27768595,0.549,0.304132231,0.117,0.090909091,0.629752066,0.481,1.332231405,0.416,0.553719008,0.3,0.4,0.727,0.290909091,0.218,0.274,0.226446281,0.482644628,1.573553719,0.085,0.145454545,0.423,0.563636364,0.311,0.175206612,0.768595041,0.492,0.378512397,0.494,0.856198347,0.517,0.211,0.40661157,68.1,0.414876033,1.73553719,9.18,0.114,0.19338843,2.65,0.455,0.647933884,0.314,0.203305785,0.775206612,0.488,0.378512397,0.506,0.87768595,0.521,0.159,0.314049587,0.6,9,67.3,106.8,48,18.5,31,35.9,97.2,48.1,23.9,27.9,30,77.1,-0.2,-0.1,-0.3,0.8,0.5,0,1.52,36.7,47.8,VANDERBILT
0.532,0.3375,3,2,0.091,0.071428571,0.671428571,0.532,1.376785714,0.46,0.633928571,0.27,0.371428571,0.736,0.273214286,0.198,0,6,4,107,0.207,0.160714286,0.445,0.246428571,0.086,0.066071429,0.616071429,0.481,1.346428571,0.411,0.553571429,0.243,0.326785714,0.705,0.230357143,0.171,0.188,0.155357143,0.408928571,1.525,0.075,0.121428571,0.419,0.564285714,0.332,0.1875,0.782142857,0.468,0.366071429,0.481,0.771428571,0.508,0.156,0.278571429,65,0.360714286,1.739285714,6.72,0.075,0.121428571,0.02,0.442,0.608928571,0.326,0.198214286,0.767857143,0.567,0.435714286,0.519,0.832142857,0.56,0.13,0.232142857,0.714,10,66.5,107.7,53.1,14.3,19.1,27.6,98.3,48.6,17.2,19.4,25.6,76.5,-1.3,-1.5,-1.1,-0.5,-0.1,1,2.85,30.3,71.1,VERMONT
0.51,0.313178295,3,4,0.07,0.054263566,0.634108527,0.508,1.437209302,0.427,0.613953488,0.292,0.420155039,0.808,0.339534884,0.236,0,5,4,112.5,0.312,0.265116279,0.481,0.262015504,0.086,0.066666667,0.584496124,0.468,1.347286822,0.404,0.544186047,0.264,0.35503876,0.747,0.265116279,0.197,0.26,0.223255814,0.420155039,1.525581395,0.063,0.100775194,0.426,0.573643411,0.3,0.172093023,0.773643411,0.481,0.372093023,0.473,0.807751938,0.503,0.168,0.305426357,64,0.396899225,1.8,20.68,0.095,0.151937984,9.62,0.463,0.665116279,0.35,0.23255814,0.772093023,0.494,0.381395349,0.527,0.899224806,0.55,0.124,0.231007752,0.75,12,62.5,118.7,50.8,14.5,32.5,29.2,92.2,46.8,19.2,26.9,26.4,77.4,-0.7,-1.5,0.2,0.3,0.9,2.4,2.38,20.9,69.6,VILLANOVA
0.574,0.334513274,0,4,0.167,0.146902655,0.612389381,0.487,1.339823009,0.435,0.582300885,0.306,0.410619469,0.647,0.265486726,0.198,2,5,4,92.1,0.267,0.221238938,0.516,0.256637168,0.085,0.076106195,0.608849558,0.413,1.339823009,0.371,0.497345133,0.33,0.442477876,0.692,0.30619469,0.229,0.319,0.286725664,0.447787611,1.414159292,0.114,0.194690265,0.342,0.45840708,0.247,0.113274336,0.881415929,0.436,0.384070796,0.518,0.895575221,0.456,0.226,0.453097345,68.2,0.431858407,1.571681416,10.22,0.135,0.230088496,3.86,0.329,0.440707965,0.321,0.14159292,0.899115044,0.49,0.440707965,0.482,0.833628319,0.512,0.199,0.382300885,0.714,10,68.8,99.2,48.7,22.6,28.4,30.6,87.8,41.3,26.8,33.9,33,77.6,-0.1,-0.4,0.2,0.6,0.9,2,1.73,37.3,50.6,VIRGINIA-COMMONWEALTH
0.54,0.346666667,3,2,0.093,0.078333333,0.605,0.531,1.41,0.455,0.641666667,0.226,0.318333333,0.738,0.235,0.167,2,5,7,107.4,0.278,0.221666667,0.491,0.27,0.093,0.08,0.576666667,0.459,1.345,0.409,0.55,0.235,0.316666667,0.711,0.225,0.167,0.268,0.221666667,0.37,1.46,0.095,0.153333333,0.375,0.505,0.267,0.135,0.84,0.494,0.415,0.491,0.798333333,0.488,0.185,0.338333333,64.5,0.36,1.731666667,13.88,0.08,0.128333333,3.02,0.391,0.551666667,0.387,0.213333333,0.858333333,0.499,0.428333333,0.509,0.826666667,0.555,0.149,0.273333333,0.533,8,64.8,111.3,53.1,17,27.8,22.6,94,45.9,21,27,23.5,76.9,0.3,0,0.7,-0.6,0.1,-0.4,2.21,22.2,59.6,VIRGINIA-TECH
0.573,0.33125,3,2,0.17,0.134375,0.584375,0.509,1.2734375,0.454,0.578125,0.296,0.3765625,0.722,0.271875,0.213,3,6,6,104.2,0.263,0.2,0.554,0.296875,0.089,0.075,0.559375,0.474,1.3265625,0.404,0.5359375,0.231,0.30625,0.658,0.2015625,0.152,0.3,0.25,0.3640625,1.459375,0.093,0.140625,0.404,0.5359375,0.347,0.1859375,0.790625,0.443,0.35,0.508,0.809375,0.496,0.161,0.2828125,60.2,0.34375,1.5671875,8.18,0.094,0.1421875,3.86,0.34,0.4328125,0.321,0.1390625,0.840625,0.522,0.4390625,0.492,0.784375,0.54,0.148,0.253125,0.625,10,60,107.9,50.9,16.8,26.3,29.6,96.6,47.4,18.8,30,23.1,77,1.4,2.6,0.2,-0.4,0,-2.2,1.96,23.1,36.9,VIRGINIA
0.573,0.397530864,2,4,0.084,0.061728395,0.679012346,0.515,1.459259259,0.475,0.69382716,0.313,0.456790123,0.741,0.338271605,0.232,0,4,2,106,0.32,0.259259259,0.535,0.264197531,0.053,0.054320988,0.550617284,0.451,1.266666667,0.39,0.49382716,0.413,0.52345679,0.66,0.345679012,0.273,0.225,0.197530864,0.419753086,1.488888889,0.089,0.155555556,0.421,0.533333333,0.292,0.155555556,0.733333333,0.461,0.338271605,0.444,0.748148148,0.491,0.214,0.412345679,69.6,0.516049383,1.841975309,5.21,0.134,0.232098765,-4.23,0.291,0.424691358,0.273,0.116049383,1.034567901,0.558,0.577777778,0.556,0.938271605,0.549,0.165,0.330864198,0.8,8,68.4,104.3,49.6,19.2,31.4,30.7,99.3,46.6,23.8,24.6,41.4,76.8,-1.1,-1.6,-0.6,0.1,1.4,-0.1,2.11,37.5,60,WAGNER
