,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity,Tempo-Adj,Avg. Poss Length-Offense,Avg. Poss Length-Defense,Off. Efficiency-Adj,Def. Efficiency-Adj,Off-FT,Off-2P,Off-3P,Def-FT,Def-2P,Def-3P
0,HARTFORD,0.519,0.35,1,0,0.08800000000000001,0.075,0.6583333333333333,0.458,1.5833333333333333,0.426,0.675,0.253,0.4,0.708,0.2833333333333333,0.179,1,1,2,98.6,0.299,0.2916666666666667,0.653,0.4083333333333333,0.092,0.1,0.6833333333333333,0.483,1.5083333333333333,0.414,0.625,0.182,0.275,0.667,0.18333333333333332,0.122,0.282,0.25833333333333336,0.39166666666666666,1.6416666666666666,0.095,0.16666666666666666,0.436,0.6583333333333333,0.316,0.20833333333333334,0.85,0.49,0.4166666666666667,0.498,0.9416666666666667,0.501,0.18600000000000003,0.375,70.4,0.3,1.7333333333333334,-33.52,0.085,0.15,-18.02,0.311,0.49166666666666664,0.203,0.1,1.0916666666666666,0.527,0.575,0.502,0.95,0.489,0.138,0.2833333333333333,0.333,1,0.7040000000000001,0.905,0.39799999999999996,0.17600000000000002,0.26,0.252,1.085,0.5479999999999999,0.19,0.33299999999999996,0.20800000000000002,0.763,-0.002,-0.006999999999999999,0.004,-0.011000000000000001,-0.002,-0.026000000000000002,0.0104,0.21899999999999997,0.228,70.4,19.3,14.4,90.5,108.5,20.3,65.0,14.6,11.0,51.9,37.0
0,HARVARD,0.52,0.325,0,1,0.111,0.11666666666666667,0.6,0.534,1.35,0.463,0.625,0.463,0.625,0.64,0.4,0.296,0,0,1,104.7,0.355,0.275,0.365,0.225,0.065,0.05,0.5,0.452,1.55,0.398,0.6166666666666667,0.376,0.5833333333333334,0.671,0.39166666666666666,0.253,0.35100000000000003,0.325,0.5416666666666666,1.7916666666666667,0.10400000000000001,0.18333333333333332,0.323,0.5,0.333,0.16666666666666666,1.05,0.429,0.45,0.485,0.825,0.49,0.131,0.275,70.5,0.4166666666666667,1.8416666666666666,-2.0,0.09,0.15833333333333333,-2.5,0.426,0.575,0.333,0.19166666666666668,0.775,0.559,0.43333333333333335,0.515,0.875,0.559,0.185,0.375,0.667,2,0.696,0.986,0.56,0.198,0.318,0.424,1.025,0.49700000000000005,0.149,0.298,0.261,0.7759999999999999,-0.01,-0.01,-0.01,0.009000000000000001,0.022000000000000002,0.013999999999999999,0.0116,0.309,0.598,69.6,18.1,16.8,98.6,102.5,20.6,51.1,28.3,15.4,53.4,31.2
0,HAWAII,0.493,0.288,0,0,0.114,0.112,0.608,0.45,1.512,0.386,0.584,0.228,0.344,0.744,0.256,0.169,1,2,1,102.0,0.402,0.376,0.297,0.152,0.135,0.12,0.56,0.426,1.296,0.395,0.512,0.272,0.352,0.659,0.232,0.179,0.23199999999999998,0.184,0.424,1.336,0.086,0.136,0.241,0.312,0.256,0.08,0.984,0.439,0.432,0.431,0.744,0.457,0.172,0.304,63.4,0.424,1.616,-11.93,0.076,0.12,-23.59,0.413,0.624,0.308,0.192,0.888,0.441,0.392,0.569,0.984,0.482,0.147,0.288,0.667,2,0.664,0.99,0.45,0.182,0.402,0.228,0.976,0.426,0.192,0.23199999999999998,0.272,0.772,0.011000000000000001,0.009000000000000001,0.013999999999999999,0.009000000000000001,-0.012,-0.017,0.0187,0.254,0.565,66.4,19.8,18.0,99.0,97.6,15.8,48.5,35.6,17.4,64.7,18.0
0,HIGH-POINT,0.44799999999999995,0.39166666666666666,0,0,0.157,0.16666666666666666,0.7916666666666666,0.583,1.7166666666666666,0.51,0.875,0.447,0.7666666666666667,0.652,0.5,0.291,0,3,0,120.5,0.391,0.375,0.6709999999999999,0.475,0.11900000000000001,0.125,0.5833333333333334,0.456,1.8,0.394,0.7083333333333334,0.259,0.4666666666666667,0.661,0.30833333333333335,0.171,0.336,0.4,0.5666666666666667,1.95,0.12,0.25,0.412,0.7416666666666667,0.303,0.225,1.0583333333333333,0.457,0.48333333333333334,0.457,0.9833333333333333,0.482,0.179,0.44166666666666665,83.1,0.45,2.5,10.07,0.133,0.275,-0.93,0.388,0.6666666666666666,0.375,0.25,1.05,0.595,0.625,0.5429999999999999,1.1666666666666667,0.601,0.156,0.38333333333333336,1.0,3,0.7120000000000001,0.987,0.629,0.196,0.39299999999999996,0.397,1.016,0.46,0.126,0.37799999999999995,0.54,0.763,-0.009000000000000001,-0.016,-0.003,-0.01,0.008,-0.018000000000000002,0.0171,0.35,0.637,71.2,14.4,19.9,98.7,101.6,19.8,44.0,36.3,27.5,42.5,30.0
0,HOFSTRA,0.526,0.4166666666666667,0,1,0.06,0.058333333333333334,0.575,0.611,1.5333333333333334,0.516,0.7916666666666666,0.196,0.3,0.722,0.21666666666666667,0.141,0,2,0,121.8,0.21100000000000002,0.16666666666666666,0.478,0.35833333333333334,0.14300000000000002,0.13333333333333333,0.625,0.564,1.4916666666666667,0.503,0.75,0.24,0.35833333333333334,0.767,0.275,0.184,0.27399999999999997,0.21666666666666667,0.375,1.9583333333333333,0.053,0.09166666666666666,0.346,0.5166666666666667,0.355,0.18333333333333332,0.975,0.581,0.5666666666666667,0.532,0.8416666666666667,0.589,0.138,0.26666666666666666,68.8,0.36666666666666664,2.091666666666667,22.03,0.068,0.11666666666666667,16.7,0.391,0.6,0.486,0.2916666666666667,0.9333333333333333,0.536,0.5,0.46799999999999997,0.7416666666666667,0.624,0.114,0.21666666666666667,1.0,3,0.7020000000000001,1.08,0.611,0.126,0.21100000000000002,0.196,1.048,0.564,0.155,0.27399999999999997,0.24,0.765,-0.006999999999999999,-0.013000000000000001,-0.002,-0.013999999999999999,-0.002,-0.001,0.0199,0.225,0.345,70.2,17.2,17.8,108.0,104.8,10.4,47.8,41.8,14.0,57.9,28.1
0,HOLY-CROSS,0.38799999999999996,0.275,1,0,0.087,0.09166666666666666,0.6416666666666667,0.525,1.5083333333333333,0.47,0.7083333333333334,0.287,0.43333333333333335,0.538,0.23333333333333334,0.155,1,1,2,97.8,0.209,0.19166666666666668,0.5379999999999999,0.4083333333333333,0.037000000000000005,0.041666666666666664,0.725,0.55,1.5833333333333333,0.479,0.7583333333333333,0.3,0.475,0.544,0.25833333333333336,0.163,0.313,0.2916666666666667,0.4166666666666667,2.0,0.094,0.175,0.337,0.5333333333333333,0.422,0.225,1.05,0.508,0.5333333333333333,0.55,1.0166666666666666,0.553,0.156,0.3333333333333333,74.5,0.425,1.8166666666666667,1.39,0.10800000000000001,0.2,19.39,0.26,0.39166666666666666,0.426,0.16666666666666666,1.1166666666666667,0.485,0.5416666666666666,0.45,0.8333333333333334,0.53,0.17,0.35,0.333,1,0.718,0.922,0.479,0.177,0.177,0.273,1.057,0.631,0.163,0.242,0.322,0.7709999999999999,-0.01,-0.009000000000000001,-0.01,0.001,0.013999999999999999,0.002,0.019,0.231,0.47200000000000003,71.8,15.3,17.7,92.2,105.7,12.8,64.7,22.6,11.8,54.4,33.7
0,HOUSTON,0.41100000000000003,0.325,0,0,0.23600000000000002,0.14166666666666666,0.75,0.544,1.625,0.487,0.7916666666666666,0.262,0.425,0.686,0.2916666666666667,0.179,0,2,0,124.1,0.414,0.38333333333333336,0.425,0.14166666666666666,0.057,0.058333333333333334,0.5416666666666666,0.316,1.2916666666666667,0.258,0.3333333333333333,0.374,0.48333333333333334,0.655,0.31666666666666665,0.245,0.28600000000000003,0.3,0.44166666666666665,1.1333333333333333,0.065,0.10833333333333334,0.535,0.6916666666666667,0.217,0.15,0.6,0.306,0.18333333333333332,0.426,0.8416666666666667,0.373,0.215,0.4166666666666667,66.5,0.4166666666666667,2.058333333333333,39.56,0.141,0.23333333333333334,2.56,0.369,0.6,0.306,0.18333333333333332,1.025,0.593,0.6083333333333333,0.574,1.1333333333333333,0.563,0.11699999999999999,0.24166666666666667,1.0,3,0.662,1.1340000000000001,0.547,0.136,0.392,0.278,0.8540000000000001,0.336,0.256,0.28300000000000003,0.358,0.768,-0.006999999999999999,-0.013000000000000001,-0.001,-0.002,-0.005,0.003,0.0148,0.33299999999999996,0.43700000000000006,66.2,18.4,17.7,113.4,85.4,15.5,60.0,24.5,25.5,40.2,34.2
0,HOWARD,0.599,0.44,2,0,0.10800000000000001,0.095,0.5,0.53,1.575,0.467,0.735,0.295,0.465,0.731,0.34,0.216,1,2,3,107.2,0.318,0.275,0.49700000000000005,0.355,0.068,0.065,0.59,0.588,1.4,0.511,0.715,0.4,0.56,0.679,0.38,0.271,0.315,0.23,0.455,2.025,0.11699999999999999,0.22,0.371,0.52,0.413,0.215,0.88,0.568,0.5,0.514,0.82,0.608,0.203,0.425,74.9,0.45,2.01,1.32,0.11199999999999999,0.21,23.99,0.39,0.615,0.325,0.2,0.96,0.557,0.535,0.486,0.775,0.56,0.16899999999999998,0.365,0.4,2,0.721,0.975,0.47700000000000004,0.192,0.248,0.177,1.055,0.66,0.192,0.376,0.377,0.773,0.01,0.006,0.015,0.002,0.008,-0.02,0.0151,0.26899999999999996,0.40700000000000003,72.1,16.4,16.5,97.5,105.5,11.6,58.0,30.4,16.0,48.0,36.0
0,IDAHO,0.473,0.36666666666666664,2,0,0.016,0.016666666666666666,0.6583333333333333,0.594,1.5,0.517,0.775,0.344,0.5166666666666667,0.694,0.35833333333333334,0.239,0,1,2,117.9,0.28600000000000003,0.23333333333333334,0.44299999999999995,0.25833333333333336,0.09300000000000001,0.08333333333333333,0.5833333333333334,0.472,1.35,0.432,0.5833333333333334,0.401,0.5416666666666666,0.646,0.35,0.259,0.225,0.19166666666666668,0.48333333333333334,1.625,0.069,0.125,0.241,0.325,0.333,0.10833333333333334,1.025,0.463,0.475,0.465,0.775,0.506,0.193,0.38333333333333336,72.6,0.45,2.1416666666666666,-4.29,0.115,0.20833333333333334,1.71,0.4,0.6,0.389,0.23333333333333334,0.9,0.602,0.5416666666666666,0.535,0.8916666666666667,0.614,0.154,0.31666666666666665,0.333,1,0.6970000000000001,0.9009999999999999,0.47100000000000003,0.247,0.24,0.266,1.0959999999999999,0.49,0.18100000000000002,0.26899999999999996,0.426,0.769,-0.002,-0.006,0.002,-0.013000000000000001,-0.006999999999999999,0.011000000000000001,0.0109,0.302,0.243,69.7,17.5,18.6,90.1,109.6,18.5,46.1,35.4,23.6,58.3,18.1
0,IDAHO-STATE,0.48,0.3,2,0,0.105,0.10833333333333334,0.6583333333333333,0.503,1.5,0.417,0.625,0.211,0.31666666666666665,0.789,0.25,0.167,0,1,2,96.3,0.19399999999999998,0.175,0.45299999999999996,0.24166666666666667,0.11199999999999999,0.08333333333333333,0.725,0.412,1.4166666666666667,0.376,0.5333333333333333,0.388,0.55,0.697,0.38333333333333336,0.271,0.331,0.325,0.425,1.55,0.105,0.19166666666666668,0.271,0.38333333333333336,0.261,0.1,1.0333333333333334,0.419,0.43333333333333335,0.5579999999999999,1.05,0.462,0.215,0.4583333333333333,72.9,0.48333333333333334,1.7583333333333333,12.4,0.13699999999999998,0.25,20.4,0.506,0.7583333333333333,0.341,0.25833333333333336,0.7416666666666667,0.494,0.36666666666666664,0.442,0.8333333333333334,0.533,0.17800000000000002,0.35833333333333334,0.333,1,0.695,0.9009999999999999,0.434,0.215,0.149,0.204,1.037,0.446,0.25,0.324,0.366,0.7759999999999999,0.005,-0.003,0.012,0.005,-0.002,0.012,0.019799999999999998,0.32,0.387,69.5,18.2,15.1,90.1,103.7,14.0,43.9,42.1,23.1,58.5,18.5
0,ILLINOIS,0.536,0.43333333333333335,0,0,0.174,0.175,0.7166666666666667,0.592,1.5833333333333333,0.511,0.8083333333333333,0.416,0.6583333333333333,0.646,0.425,0.268,0,3,0,120.0,0.425,0.375,0.452,0.23333333333333334,0.038,0.03333333333333333,0.5083333333333333,0.393,1.4416666666666667,0.358,0.5166666666666667,0.289,0.4166666666666667,0.68,0.2833333333333333,0.197,0.259,0.25,0.5583333333333333,1.4166666666666667,0.1,0.19166666666666668,0.301,0.43333333333333335,0.231,0.1,1.0083333333333333,0.413,0.4166666666666667,0.41,0.7583333333333333,0.432,0.251,0.55,76.5,0.4166666666666667,2.3,11.95,0.139,0.26666666666666666,-23.38,0.453,0.7166666666666667,0.36,0.25833333333333336,0.8666666666666667,0.635,0.55,0.59,1.0916666666666666,0.607,0.162,0.36666666666666664,1.0,3,0.73,1.093,0.5920000000000001,0.192,0.425,0.41600000000000004,0.904,0.39299999999999996,0.287,0.259,0.289,0.7829999999999999,0.01,0.006999999999999999,0.013999999999999999,0.011000000000000001,0.015,0.015,0.010700000000000001,0.4,0.128,73.0,14.5,16.4,109.3,90.4,18.5,47.8,33.7,20.0,58.8,21.2
0,ILLINOIS-STATE,0.466,0.225,0,2,0.085,0.08333333333333333,0.6833333333333333,0.482,1.1666666666666667,0.414,0.48333333333333334,0.493,0.575,0.812,0.4666666666666667,0.4,1,0,1,100.0,0.326,0.23333333333333334,0.41700000000000004,0.25,0.094,0.06666666666666667,0.48333333333333334,0.448,1.5083333333333333,0.398,0.6,0.232,0.35,0.595,0.20833333333333334,0.138,0.305,0.3,0.5083333333333333,1.5583333333333333,0.105,0.16666666666666666,0.348,0.525,0.286,0.15,0.9833333333333333,0.458,0.45,0.461,0.7833333333333333,0.465,0.11800000000000001,0.225,63.8,0.4583333333333333,1.5916666666666666,-11.03,0.079,0.125,-12.37,0.393,0.4583333333333333,0.345,0.15833333333333333,0.7083333333333334,0.459,0.325,0.539,0.9166666666666666,0.553,0.21,0.38333333333333336,0.667,2,0.6679999999999999,0.973,0.48200000000000004,0.24,0.326,0.493,1.032,0.44799999999999995,0.141,0.305,0.23199999999999998,0.775,0.009000000000000001,0.006999999999999999,0.01,0.006,-0.002,-0.001,0.020099999999999996,0.272,0.223,66.8,18.2,19.3,97.3,103.2,29.3,40.8,29.8,13.4,57.8,28.9
0,ILLINOIS-CHICAGO,0.514,0.3,0,0,0.154,0.15833333333333333,0.7,0.448,1.45,0.402,0.5833333333333334,0.483,0.7,0.667,0.4666666666666667,0.322,1,2,1,93.0,0.272,0.2833333333333333,0.478,0.275,0.066,0.058333333333333334,0.7583333333333333,0.421,1.475,0.39,0.575,0.232,0.3416666666666667,0.707,0.24166666666666667,0.164,0.27,0.25833333333333336,0.6,1.4833333333333334,0.096,0.18333333333333332,0.305,0.45,0.204,0.09166666666666666,1.025,0.472,0.48333333333333334,0.508,1.0166666666666666,0.453,0.24600000000000002,0.5333333333333333,75.9,0.43333333333333335,1.7666666666666666,-8.08,0.14,0.26666666666666666,-8.08,0.391,0.5666666666666667,0.235,0.13333333333333333,0.8833333333333333,0.509,0.45,0.49200000000000005,0.9833333333333333,0.496,0.177,0.38333333333333336,0.667,2,0.732,0.9390000000000001,0.414,0.221,0.244,0.59,1.014,0.478,0.295,0.308,0.257,0.7709999999999999,0.002,-0.001,0.004,-0.001,-0.004,0.001,0.011200000000000002,0.193,0.13,73.2,17.7,14.5,93.9,101.4,33.1,46.2,20.8,16.9,69.2,13.8
0,INCARNATE-WORD,0.47600000000000003,0.325,1,0,0.05,0.041666666666666664,0.6,0.479,1.575,0.434,0.6833333333333333,0.185,0.2916666666666667,0.657,0.19166666666666668,0.122,1,1,2,98.1,0.37799999999999995,0.35,0.544,0.30833333333333335,0.086,0.09166666666666666,0.575,0.484,1.3166666666666667,0.43,0.5666666666666667,0.456,0.6,0.653,0.39166666666666666,0.297,0.294,0.25,0.3,1.6666666666666667,0.125,0.21666666666666667,0.367,0.48333333333333334,0.293,0.14166666666666666,0.8333333333333334,0.51,0.425,0.465,0.825,0.52,0.193,0.38333333333333336,69.3,0.5333333333333333,1.7,-17.3,0.149,0.25833333333333336,-0.8,0.323,0.5083333333333333,0.279,0.14166666666666666,1.0666666666666667,0.508,0.5416666666666666,0.535,0.95,0.496,0.17600000000000002,0.36666666666666664,0.333,1,0.687,0.885,0.44299999999999995,0.265,0.354,0.146,1.114,0.547,0.20800000000000002,0.365,0.528,0.7659999999999999,-0.006999999999999999,0.002,-0.015,-0.018000000000000002,-0.004,0.006999999999999999,0.013300000000000001,0.258,0.5,68.7,18.5,15.7,88.5,111.4,9.2,58.3,32.5,24.2,52.3,23.5
0,INDIANA,0.606,0.5375,0,0,0.1,0.075,0.7,0.655,1.4875,0.597,0.8875,0.361,0.5375,0.767,0.4125,0.277,0,2,0,132.2,0.34,0.225,0.4,0.2,0.024,0.025,0.4375,0.438,1.3125,0.381,0.5,0.171,0.225,0.556,0.125,0.095,0.17600000000000002,0.15,0.4875,1.275,0.077,0.1375,0.429,0.5625,0.267,0.15,0.75,0.467,0.35,0.38799999999999996,0.5875,0.449,0.261,0.5,71.5,0.375,2.3625,41.71,0.133,0.2375,-1.79,0.294,0.4375,0.4,0.175,1.05,0.679,0.7125,0.612,0.925,0.678,0.142,0.2875,1.0,2,0.71,1.117,0.655,0.161,0.34,0.361,0.8740000000000001,0.43799999999999994,0.28,0.17600000000000002,0.171,0.784,0.003,-0.001,0.006999999999999999,0.012,0.022000000000000002,0.026000000000000002,0.0232,0.42700000000000005,0.604,71.0,14.8,19.2,111.7,87.4,17.5,60.3,22.2,9.8,54.9,35.3
0,INDIANA-STATE,0.557,0.425,0,0,0.066,0.0625,0.6625,0.621,1.45,0.526,0.7625,0.241,0.35,0.679,0.2375,0.164,0,2,0,113.2,0.22,0.1625,0.33299999999999996,0.1875,0.133,0.1,0.575,0.46,1.4,0.402,0.5625,0.277,0.3875,0.677,0.2625,0.188,0.264,0.2375,0.325,1.55,0.069,0.125,0.321,0.45,0.361,0.1625,0.95,0.421,0.4,0.496,0.8125,0.489,0.221,0.45,72.0,0.3625,2.0375,23.15,0.139,0.25,3.65,0.483,0.7,0.393,0.275,0.75,0.65,0.4875,0.504,0.825,0.63,0.17800000000000002,0.35,1.0,2,0.723,1.0170000000000001,0.621,0.19399999999999998,0.22,0.24100000000000002,0.9840000000000001,0.46,0.25,0.264,0.27699999999999997,0.772,-0.013999999999999999,-0.018000000000000002,-0.01,0.0,0.008,0.021,0.018000000000000002,0.34,0.5660000000000001,72.3,14.0,18.6,101.7,98.4,11.7,47.9,40.5,16.9,51.6,31.5
0,IONA,0.603,0.475,1,0,0.23199999999999998,0.1625,0.6625,0.49,1.7875,0.441,0.7875,0.154,0.275,0.727,0.2,0.112,0,1,1,113.9,0.35700000000000004,0.375,0.733,0.4125,0.109,0.1375,0.675,0.486,1.375,0.409,0.5625,0.327,0.45,0.722,0.325,0.236,0.23199999999999998,0.2,0.2875,1.6625,0.044000000000000004,0.075,0.491,0.675,0.315,0.2125,0.7,0.5,0.35,0.45799999999999996,0.875,0.523,0.175,0.3375,68.6,0.3875,1.95,24.07,0.095,0.1625,12.57,0.294,0.525,0.333,0.175,1.2625,0.485,0.6125,0.542,1.0375,0.508,0.078,0.1625,0.5,1,0.703,1.036,0.49,0.095,0.35700000000000004,0.154,0.968,0.486,0.19699999999999998,0.23199999999999998,0.327,0.775,0.011000000000000001,0.005,0.017,-0.01,-0.004,0.008,0.0199,0.20800000000000002,0.46299999999999997,70.3,16.6,18.6,103.6,96.8,10.3,62.8,26.9,19.5,42.1,38.3
0,IOWA,0.667,0.625,0,0,0.08800000000000001,0.1,0.75,0.589,1.825,0.514,0.9375,0.281,0.5125,0.707,0.3625,0.199,0,2,0,129.7,0.33799999999999997,0.325,0.353,0.225,0.078,0.0875,0.6375,0.436,1.6625,0.383,0.6375,0.113,0.1875,0.867,0.1625,0.098,0.268,0.275,0.525,1.6125,0.057999999999999996,0.1125,0.316,0.525,0.333,0.175,1.1375,0.407,0.4625,0.45899999999999996,0.9125,0.46,0.213,0.475,77.7,0.2625,2.5125,23.38,0.11,0.2125,-12.62,0.384,0.7,0.393,0.275,1.125,0.589,0.6625,0.541,1.075,0.607,0.083,0.1875,1.0,2,0.735,1.158,0.556,0.102,0.348,0.363,0.9390000000000001,0.43,0.24,0.32,0.14,0.785,0.008,0.001,0.015,0.02,0.015,0.019,0.0195,0.365,0.615,73.5,14.3,17.8,115.8,93.9,20.1,51.4,28.5,12.2,54.1,33.7
0,IOWA-STATE,0.547,0.4375,0,0,0.10400000000000001,0.0625,0.6625,0.538,1.625,0.492,0.8,0.277,0.45,0.778,0.35,0.215,0,2,0,120.9,0.457,0.4,0.4,0.125,0.033,0.0375,0.475,0.335,1.0625,0.294,0.3125,0.435,0.4625,0.676,0.3125,0.294,0.185,0.15,0.4875,1.025,0.10800000000000001,0.1875,0.435,0.4625,0.189,0.0875,0.6,0.375,0.225,0.37,0.625,0.4,0.319,0.6,69.7,0.45,2.1,23.34,0.17300000000000001,0.3,-19.66,0.3,0.4875,0.308,0.15,1.1375,0.571,0.65,0.63,1.0625,0.571,0.145,0.3125,1.0,2,0.701,1.0490000000000002,0.5379999999999999,0.179,0.457,0.27699999999999997,0.9079999999999999,0.335,0.344,0.185,0.435,0.775,0.006999999999999999,0.006,0.008,-0.008,0.004,0.01,0.0325,0.332,0.442,70.1,15.8,18.4,104.9,90.8,16.7,61.9,21.4,30.5,43.9,25.6
0,IUPUI,0.29600000000000004,0.13333333333333333,3,0,0.069,0.058333333333333334,0.45,0.354,1.3666666666666667,0.329,0.45,0.293,0.4,0.604,0.24166666666666667,0.177,0,0,3,70.0,0.28300000000000003,0.2833333333333333,0.5,0.35,0.14800000000000002,0.15,0.7166666666666667,0.582,1.3666666666666667,0.512,0.7,0.36,0.49166666666666664,0.763,0.375,0.274,0.365,0.25833333333333336,0.49166666666666664,1.9666666666666666,0.14,0.24166666666666667,0.384,0.525,0.365,0.19166666666666668,0.8416666666666667,0.604,0.5083333333333333,0.5710000000000001,0.975,0.615,0.19,0.375,69.0,0.4666666666666667,1.2083333333333333,-17.87,0.08199999999999999,0.14166666666666666,12.47,0.256,0.35,0.19,0.06666666666666667,1.0166666666666666,0.377,0.38333333333333336,0.429,0.7333333333333333,0.388,0.22699999999999998,0.4583333333333333,0.0,0,0.682,0.8140000000000001,0.354,0.266,0.28300000000000003,0.293,1.104,0.5820000000000001,0.217,0.365,0.36,0.769,-0.012,-0.006,-0.018000000000000002,-0.011000000000000001,0.001,0.021,0.0042,0.373,0.11,68.2,18.6,16.1,81.4,110.4,20.0,63.4,16.6,19.1,51.7,29.2
0,JACKSON-STATE,0.434,0.27710843373493976,2,0,0.048,0.03614457831325301,0.7108433734939759,0.428,1.5903614457831325,0.402,0.6385542168674698,0.227,0.3614457831325301,0.733,0.26506024096385544,0.167,0,0,2,87.1,0.28600000000000003,0.2891566265060241,0.569,0.3493975903614458,0.105,0.12048192771084337,0.7228915662650602,0.522,1.3734939759036144,0.447,0.6144578313253012,0.395,0.5421686746987951,0.689,0.37349397590361444,0.272,0.145,0.12048192771084337,0.37349397590361444,1.8072289156626506,0.09,0.1686746987951807,0.447,0.6144578313253012,0.333,0.20481927710843373,0.7590361445783133,0.54,0.40963855421686746,0.45799999999999996,0.8433734939759037,0.554,0.18100000000000002,0.3614457831325301,74.4,0.4819277108433735,1.6265060240963856,-12.02,0.10300000000000001,0.1927710843373494,-4.52,0.28,0.4457831325301205,0.189,0.08433734939759036,1.144578313253012,0.484,0.5542168674698795,0.542,1.0,0.462,0.18,0.3855421686746988,0.0,0,0.733,0.912,0.428,0.207,0.28600000000000003,0.22699999999999998,1.025,0.522,0.19399999999999998,0.145,0.395,0.7609999999999999,-0.008,-0.006,-0.01,-0.001,-0.004,-0.031,0.0187,0.35700000000000004,0.207,73.3,15.7,15.7,91.2,102.5,16.3,68.1,15.6,20.7,45.3,34.0
0,JACKSONVILLE,0.66,0.4375,1,0,0.10400000000000001,0.0875,0.7125,0.513,1.4375,0.461,0.6625,0.148,0.2125,0.647,0.1375,0.096,0,1,1,100.8,0.28800000000000003,0.2375,0.585,0.3,0.042,0.0375,0.5875,0.393,1.5125,0.339,0.5125,0.124,0.1875,0.667,0.125,0.083,0.305,0.3125,0.325,1.3125,0.07,0.1125,0.446,0.675,0.241,0.1625,0.8375,0.418,0.35,0.486,0.9,0.41,0.16899999999999998,0.325,63.8,0.35,1.6125,-3.05,0.094,0.15,23.95,0.374,0.5375,0.279,0.15,0.9,0.569,0.5125,0.514,0.95,0.524,0.152,0.275,0.5,1,0.6509999999999999,0.991,0.368,0.184,0.2,0.094,1.005,0.542,0.201,0.47100000000000003,0.18600000000000003,0.775,0.016,0.015,0.017,-0.015,-0.004,0.005,0.025699999999999997,0.305,0.46799999999999997,65.1,20.7,18.9,99.1,100.5,11.4,68.2,20.5,9.9,47.9,42.3
0,JACKSONVILLE-STATE,0.561,0.4625,1,0,0.083,0.0625,0.775,0.554,1.725,0.478,0.825,0.217,0.375,0.6,0.225,0.13,0,1,1,119.6,0.392,0.3875,0.611,0.275,0.092,0.1,0.6,0.394,1.35,0.333,0.45,0.398,0.5375,0.698,0.375,0.278,0.244,0.25,0.4,1.4375,0.07,0.125,0.444,0.6,0.271,0.1625,0.75,0.383,0.2875,0.42200000000000004,0.85,0.448,0.214,0.4375,71.7,0.5125,2.1375,-14.05,0.133,0.2375,-7.05,0.37,0.6375,0.412,0.2625,1.0875,0.517,0.5625,0.578,1.1625,0.562,0.126,0.275,0.5,1,0.706,0.976,0.406,0.248,0.268,0.156,1.026,0.409,0.222,0.22699999999999998,0.564,0.765,-0.006999999999999999,-0.006999999999999999,-0.006,-0.005,-0.009000000000000001,-0.008,0.0175,0.28800000000000003,0.20199999999999999,70.6,14.4,17.3,97.6,102.6,13.3,66.7,20.0,32.8,35.8,31.3
